occurred_date,vehicle_id,location_id,exception_code,lane,weight,axle_configuration,axles_spacing,axle_masses
23/12/2021 15:12,ND11898_T,96,0,NULL,NULL,NULL,NULL,NULL
23/12/2021 16:18,ND5972,96,0,NULL,NULL,NULL,NULL,NULL
23/12/2021 16:24,SGTZN,96,0,NULL,NULL,NULL,NULL,NULL
23/12/2021 16:27,ND55670_T,96,0,NULL,NULL,NULL,NULL,NULL
23/12/2021 16:38,ND5895,94,5,NULL,NULL,NULL,NULL,NULL
23/12/2021 16:52,ND5490,96,0,NULL,NULL,NULL,NULL,NULL
23/12/2021 16:53,ND13188_T,96,0,NULL,NULL,NULL,NULL,NULL
23/12/2021 17:16,HFZ402MP,94,0,NULL,NULL,NULL,NULL,NULL
23/12/2021 17:16,HT03WTGP_T,94,4,NULL,NULL,NULL,NULL,NULL
23/12/2021 17:45,ND55670_T,94,5,NULL,NULL,NULL,NULL,NULL
23/12/2021 17:45,SGTZN,94,5,NULL,NULL,NULL,NULL,NULL
23/12/2021 18:06,ND96363,96,0,NULL,NULL,NULL,NULL,NULL
23/12/2021 18:45,F33030_T,94,5,NULL,NULL,NULL,NULL,NULL
23/12/2021 18:54,HFZ402MP,95,0,NULL,NULL,NULL,NULL,NULL
23/12/2021 18:54,HT03WTGP_T,95,0,NULL,NULL,NULL,NULL,NULL
23/12/2021 19:07,ND41332,96,0,NULL,NULL,NULL,NULL,NULL
23/12/2021 19:08,ND5370_T,96,0,NULL,NULL,NULL,NULL,NULL
24/12/2021 01:44,ND5490,94,5,NULL,NULL,NULL,NULL,NULL
24/12/2021 02:07,HFN915FS,94,5,NULL,NULL,NULL,NULL,NULL
24/12/2021 02:14,ND96363,94,5,NULL,NULL,NULL,NULL,NULL
24/12/2021 02:14,ND46365_T,94,5,NULL,NULL,NULL,NULL,NULL
24/12/2021 03:28,ND41332,94,5,NULL,NULL,NULL,NULL,NULL
24/12/2021 03:30,ND5370_T,94,5,NULL,NULL,NULL,NULL,NULL
24/12/2021 03:30,ND5972,94,5,NULL,NULL,NULL,NULL,NULL
24/12/2021 03:30,ND5339_T,94,5,NULL,NULL,NULL,NULL,NULL
24/12/2021 14:00,HFZ402MP,96,0,NULL,NULL,NULL,NULL,NULL
24/12/2021 14:00,HT03WTGP_T,96,0,NULL,NULL,NULL,NULL,NULL
24/12/2021 14:07,HFN915FS,94,4,NULL,NULL,NULL,NULL,NULL
24/12/2021 15:19,HT03WTGP_T,94,5,NULL,NULL,NULL,NULL,NULL
24/12/2021 15:19,HFZ402MP,94,5,NULL,NULL,NULL,NULL,NULL
27/12/2021 14:25,F33030_T,94,4,NULL,NULL,NULL,NULL,NULL
27/12/2021 15:42,ND7770,94,3,1,0,,{},{}
27/12/2021 15:46,ND14041_T,94,4,NULL,NULL,NULL,NULL,NULL
27/12/2021 15:59,F33030_T,95,0,NULL,NULL,NULL,NULL,NULL
27/12/2021 16:33,ND23119,94,4,NULL,NULL,NULL,NULL,NULL
27/12/2021 16:34,ND19003_T,94,4,NULL,NULL,NULL,NULL,NULL
27/12/2021 16:43,ND5490,94,3,1,0,,{},{}
27/12/2021 16:47,ND13188_T,94,4,NULL,NULL,NULL,NULL,NULL
27/12/2021 16:49,ND38927,94,3,1,0,,{},{}
27/12/2021 16:53,ND47070_T,94,4,NULL,NULL,NULL,NULL,NULL
27/12/2021 17:24,ND10798,94,4,NULL,NULL,NULL,NULL,NULL
27/12/2021 17:26,ND54546_T,94,4,NULL,NULL,NULL,NULL,NULL
27/12/2021 17:32,ND7770,95,0,NULL,NULL,NULL,NULL,NULL
27/12/2021 17:33,SGTZN,94,0,NULL,NULL,NULL,NULL,NULL
27/12/2021 17:34,ND55670_T,94,4,NULL,NULL,NULL,NULL,NULL
27/12/2021 17:35,ND14041_T,95,0,NULL,NULL,NULL,NULL,NULL
27/12/2021 18:01,ND17020,94,4,NULL,NULL,NULL,NULL,NULL
27/12/2021 18:01,ND30248_T,94,4,NULL,NULL,NULL,NULL,NULL
27/12/2021 18:11,ND23119,95,0,NULL,NULL,NULL,NULL,NULL
27/12/2021 18:12,ND5490,95,0,NULL,NULL,NULL,NULL,NULL
27/12/2021 18:13,ND13188_T,95,0,NULL,NULL,NULL,NULL,NULL
27/12/2021 18:16,ND60648,94,3,1,0,,{},{}
27/12/2021 18:20,ND45467_T,94,4,NULL,NULL,NULL,NULL,NULL
27/12/2021 18:20,ND19003_T,95,0,NULL,NULL,NULL,NULL,NULL
27/12/2021 18:45,ND47070_T,95,0,NULL,NULL,NULL,NULL,NULL
27/12/2021 18:45,ND38927,95,0,NULL,NULL,NULL,NULL,NULL
27/12/2021 18:51,ND10798,95,0,NULL,NULL,NULL,NULL,NULL
27/12/2021 18:52,ND54546_T,95,0,NULL,NULL,NULL,NULL,NULL
27/12/2021 19:00,ND55670_T,95,0,NULL,NULL,NULL,NULL,NULL
27/12/2021 19:00,SGTZN,95,0,NULL,NULL,NULL,NULL,NULL
27/12/2021 19:57,ND60648,95,0,NULL,NULL,NULL,NULL,NULL
27/12/2021 20:00,ND45467_T,95,0,NULL,NULL,NULL,NULL,NULL
27/12/2021 20:04,ND17020,95,0,NULL,NULL,NULL,NULL,NULL
27/12/2021 20:04,ND30248_T,95,0,NULL,NULL,NULL,NULL,NULL
27/12/2021 20:15,ND9541,94,3,1,0,,{},{}
27/12/2021 20:50,ND46365_T,94,4,NULL,NULL,NULL,NULL,NULL
27/12/2021 21:03,ND5625,94,3,1,0,,{},{}
27/12/2021 21:06,ND10409_T,94,4,NULL,NULL,NULL,NULL,NULL
27/12/2021 21:27,ND5895,94,3,1,0,,{},{}
27/12/2021 21:30,ND11898_T,94,4,NULL,NULL,NULL,NULL,NULL
27/12/2021 21:34,ND41332,94,4,NULL,NULL,NULL,NULL,NULL
27/12/2021 21:34,ND5370_T,94,4,NULL,NULL,NULL,NULL,NULL
28/12/2021 00:13,ND9334,94,3,1,0,,{},{}
28/12/2021 00:16,ND9541,94,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 00:18,ND44915,94,4,NULL,NULL,NULL,NULL,NULL
28/12/2021 01:25,ND5972,94,3,1,0,,{},{}
28/12/2021 01:30,ND5339_T,94,4,NULL,NULL,NULL,NULL,NULL
28/12/2021 01:35,HT03WTGP_T,94,4,NULL,NULL,NULL,NULL,NULL
28/12/2021 01:35,HFZ402MP,94,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 01:48,ND9334,95,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 01:49,ND44915,95,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 03:04,ND9541,95,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 03:05,ND5677_T,95,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 03:18,ND5625,95,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 03:18,ND10409_T,95,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 04:15,ND5895,95,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 04:16,HT03WTGP_T,95,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 04:16,HFZ402MP,95,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 04:16,ND11898_T,95,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 04:39,ND41332,95,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 04:40,SGTZN,95,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 04:40,ND5339_T,95,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 04:40,ND5370_T,95,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 04:40,ND5972,95,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 04:40,ND96363,95,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 04:40,ND46365_T,95,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 11:45,ND5490,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 13:04,ND5490,94,5,NULL,NULL,NULL,NULL,NULL
28/12/2021 13:05,ND13188_T,94,5,NULL,NULL,NULL,NULL,NULL
28/12/2021 13:23,ND10798,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 13:25,ND54546_T,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 13:56,SGTZN,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 13:58,ND55670_T,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 14:41,HFN915FS,95,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 15:28,ND60648,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 15:28,ND45467_T,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 16:11,SGTZN,94,5,NULL,NULL,NULL,NULL,NULL
28/12/2021 16:12,ND55670_T,94,5,NULL,NULL,NULL,NULL,NULL
28/12/2021 17:05,ND9541,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 17:05,ND9541,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 17:08,ND5677_T,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 17:14,HFZ402MP,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 17:14,HT03WTGP_T,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 17:18,ND19003_T,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 17:18,ND23119,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 17:43,ND7770,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 17:45,ND14041_T,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 18:07,ND10409_T,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 18:07,ND30248_T,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 18:07,ND17020,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 18:31,SGTZN,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 18:39,ND96363,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 18:39,ND46365_T,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 18:40,HT03WTGP_T,94,5,NULL,NULL,NULL,NULL,NULL
28/12/2021 18:40,HFZ402MP,94,5,NULL,NULL,NULL,NULL,NULL
28/12/2021 19:16,ND9334,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 19:57,ND5972,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 20:12,ND41332,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 20:13,ND5370_T,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 20:20,ND44915,96,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 21:21,ND5972,94,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 21:21,ND5490,94,0,NULL,NULL,NULL,NULL,NULL
28/12/2021 21:23,ND13188_T,94,4,NULL,NULL,NULL,NULL,NULL
29/12/2021 01:13,ND54546_T,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 01:13,ND10798,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 02:28,ND9334,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 02:28,ND44915,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 02:32,ND5972,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 02:33,ND9541,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 02:34,ND5339_T,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 02:35,ND5677_T,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 02:36,F33030_T,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 02:37,ND10409_T,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 02:37,ND5625,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 02:44,ND96363,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 02:45,ND46365_T,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 02:52,ND38927,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 02:53,ND47070_T,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 02:55,ND7770,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 02:55,ND14041_T,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 03:29,ND23119,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 03:29,ND19003_T,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 03:32,ND5895,96,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 03:33,ND11898_T,96,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 03:55,ND17020,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 03:55,ND30248_T,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 03:57,ND41332,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 03:58,ND5370_T,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 04:54,ND11898_T,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 04:55,ND5895,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 04:57,ND60648,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 04:57,ND45467_T,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 05:10,ND5490,95,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 05:11,ND13188_T,95,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 11:16,HFN915FS,96,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 13:42,HFN915FS,94,5,NULL,NULL,NULL,NULL,NULL
29/12/2021 14:21,ND6111,94,3,1,0,,{},{}
29/12/2021 14:25,ND64377_T,94,4,NULL,NULL,NULL,NULL,NULL
29/12/2021 16:04,ND17020,94,4,NULL,NULL,NULL,NULL,NULL
29/12/2021 16:04,ND30248_T,94,4,NULL,NULL,NULL,NULL,NULL
29/12/2021 16:05,ND5625,94,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 16:05,ND10409_T,94,4,NULL,NULL,NULL,NULL,NULL
29/12/2021 16:36,ND6111,95,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 16:38,ND64377_T,95,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 16:53,ND7770,94,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 16:54,ND14041_T,94,4,NULL,NULL,NULL,NULL,NULL
29/12/2021 17:10,ND5490,96,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 17:11,ND13188_T,96,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 17:50,ND5972,94,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 17:50,ND5339_T,94,4,NULL,NULL,NULL,NULL,NULL
29/12/2021 17:57,ND17020,95,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 17:57,ND30248_T,95,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 17:58,ND5625,95,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 17:58,ND10409_T,95,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 18:36,ND41332,94,4,NULL,NULL,NULL,NULL,NULL
29/12/2021 18:37,ND5370_T,94,4,NULL,NULL,NULL,NULL,NULL
29/12/2021 18:43,ND7770,95,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 18:44,ND14041_T,95,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 19:59,ND5370_T,95,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 19:59,ND41332,95,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 20:13,ND5972,95,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 20:13,ND5339_T,95,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 20:13,ND23119,94,4,NULL,NULL,NULL,NULL,NULL
29/12/2021 20:13,ND19003_T,94,4,NULL,NULL,NULL,NULL,NULL
29/12/2021 20:28,HT03WTGP_T,94,4,NULL,NULL,NULL,NULL,NULL
29/12/2021 20:28,HFZ402MP,94,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 21:48,ND23119,95,0,NULL,NULL,NULL,NULL,NULL
29/12/2021 21:48,ND19003_T,95,0,NULL,NULL,NULL,NULL,NULL
30/12/2021 01:17,HFZ402MP,95,0,NULL,NULL,NULL,NULL,NULL
30/12/2021 01:17,HT03WTGP_T,95,0,NULL,NULL,NULL,NULL,NULL
30/12/2021 01:37,ND5490,94,5,NULL,NULL,NULL,NULL,NULL
30/12/2021 12:08,ND64377_T,96,0,NULL,NULL,NULL,NULL,NULL
30/12/2021 12:27,ND5972,96,0,NULL,NULL,NULL,NULL,NULL
30/12/2021 12:28,ND5339_T,96,0,NULL,NULL,NULL,NULL,NULL
30/12/2021 13:45,ND7770,96,0,NULL,NULL,NULL,NULL,NULL
30/12/2021 13:45,ND14041_T,96,0,NULL,NULL,NULL,NULL,NULL
30/12/2021 14:10,ND5972,94,5,NULL,NULL,NULL,NULL,NULL
30/12/2021 14:10,ND5339_T,94,5,NULL,NULL,NULL,NULL,NULL
30/12/2021 14:15,HFZ402MP,96,0,NULL,NULL,NULL,NULL,NULL
30/12/2021 14:15,HT03WTGP_T,96,0,NULL,NULL,NULL,NULL,NULL
30/12/2021 14:47,ND6111,94,5,NULL,NULL,NULL,NULL,NULL
30/12/2021 15:03,HFN915FS,94,4,NULL,NULL,NULL,NULL,NULL
30/12/2021 15:45,ND7770,94,5,NULL,NULL,NULL,NULL,NULL
30/12/2021 15:46,ND14041_T,94,5,NULL,NULL,NULL,NULL,NULL
30/12/2021 15:48,HFZ402MP,94,5,NULL,NULL,NULL,NULL,NULL
30/12/2021 15:48,HT03WTGP_T,94,5,NULL,NULL,NULL,NULL,NULL
30/12/2021 16:02,ND5370_T,96,0,NULL,NULL,NULL,NULL,NULL
30/12/2021 16:02,ND41332,96,0,NULL,NULL,NULL,NULL,NULL
30/12/2021 17:10,ND23119,96,0,NULL,NULL,NULL,NULL,NULL
30/12/2021 17:10,ND19003_T,96,0,NULL,NULL,NULL,NULL,NULL
30/12/2021 17:19,HFN915FS,95,0,NULL,NULL,NULL,NULL,NULL
30/12/2021 17:49,ND17020,96,0,NULL,NULL,NULL,NULL,NULL
30/12/2021 17:49,ND30248_T,96,0,NULL,NULL,NULL,NULL,NULL
30/12/2021 17:49,ND10409_T,96,0,NULL,NULL,NULL,NULL,NULL
31/12/2021 01:54,ND17020,94,5,NULL,NULL,NULL,NULL,NULL
31/12/2021 01:54,ND30248_T,94,5,NULL,NULL,NULL,NULL,NULL
31/12/2021 02:14,ND5625,94,5,NULL,NULL,NULL,NULL,NULL
31/12/2021 02:14,ND10409_T,94,5,NULL,NULL,NULL,NULL,NULL
31/12/2021 02:46,ND23119,94,5,NULL,NULL,NULL,NULL,NULL
31/12/2021 02:46,ND19003_T,94,5,NULL,NULL,NULL,NULL,NULL
31/12/2021 03:05,ND41332,94,5,NULL,NULL,NULL,NULL,NULL
31/12/2021 03:05,ND5370_T,94,5,NULL,NULL,NULL,NULL,NULL
31/12/2021 13:37,HFN915FS,96,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 10:59,HFN915FS,94,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 15:11,F33030_T,94,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 17:20,ND5490,94,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 17:25,F33030_T,95,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 17:38,ND5339_T,94,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 17:38,ND5972,94,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 17:50,ND7770,94,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 17:51,ND14041_T,94,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 17:58,ND47070_T,94,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 17:58,ND38927,94,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 18:46,ND5490,95,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 18:47,ND13188_T,95,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 18:55,ND9541,94,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 18:57,ND5677_T,94,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 19:20,ND14041_T,95,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 19:20,ND7770,95,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 19:20,ND5972,95,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 19:20,ND5339_T,95,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 19:22,ND64377_T,95,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 19:44,ND38927,95,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 19:45,ND47070_T,95,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 20:15,ND10798,94,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 20:17,ND54546_T,94,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 20:37,ND9541,95,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 20:38,ND5677_T,95,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 20:52,ND60648,94,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 20:52,ND45467_T,94,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 21:26,ND11898_T,94,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 21:26,ND5895,94,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 23:21,ND17020,94,0,NULL,NULL,NULL,NULL,NULL
02/01/2022 23:21,ND30248_T,94,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 00:35,ND41332,94,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 00:37,ND5370_T,94,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 01:17,ND17020,95,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 01:17,ND30248_T,95,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 01:51,ND23119,94,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 01:51,ND19003_T,94,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 02:05,ND41332,95,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 02:07,ND5370_T,95,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 03:08,ND9334,94,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 03:09,ND44915,94,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 03:16,ND5625,94,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 03:16,ND10409_T,94,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 03:20,ND5895,95,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 03:21,ND11898_T,95,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 03:36,ND96363,94,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 03:36,SGTZN,94,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 03:38,ND46365_T,94,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 03:57,ND60648,95,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 03:58,ND45467_T,95,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 04:04,ND10798,95,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 04:04,ND54546_T,95,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 04:49,ND23119,95,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 04:49,ND19003_T,95,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 05:04,ND96363,95,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 05:06,SGTZN,94,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 05:06,ND46365_T,95,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 05:07,ND55670_T,94,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 05:45,ND5625,95,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 05:45,ND10409_T,95,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 06:10,ND9334,95,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 06:12,ND44915,95,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 06:35,SGTZN,95,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 06:35,ND55670_T,95,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 09:49,ND38927,96,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 09:51,ND47070_T,96,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 10:20,ND5490,94,5,NULL,NULL,NULL,NULL,NULL
03/01/2022 10:20,ND13188_T,94,5,NULL,NULL,NULL,NULL,NULL
03/01/2022 11:22,HFN918FS,96,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 11:45,ND38927,94,5,NULL,NULL,NULL,NULL,NULL
03/01/2022 11:46,ND47070_T,94,5,NULL,NULL,NULL,NULL,NULL
03/01/2022 13:28,HFN918FS,94,5,NULL,NULL,NULL,NULL,NULL
03/01/2022 14:32,ND5972,96,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 14:56,ND10798,96,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 14:56,ND54546_T,96,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 15:10,ND60648,96,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 15:13,ND45467_T,96,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 16:01,ND96363,96,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 16:01,ND46365_T,96,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 17:01,HFN915FS,94,4,NULL,NULL,NULL,NULL,NULL
03/01/2022 17:07,ND6111,96,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 17:54,ND5490,94,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 17:54,ND13188_T,94,4,NULL,NULL,NULL,NULL,NULL
03/01/2022 18:09,ND19003_T,96,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 18:12,ND41332,96,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 18:16,SGTZN,96,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 18:16,ND5370_T,96,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 18:19,ND55670_T,96,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 18:30,ND14041_T,96,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 19:01,ND38927,94,3,1,0,,{},{}
03/01/2022 19:03,ND47070_T,94,4,NULL,NULL,NULL,NULL,NULL
03/01/2022 19:33,ND5370_T,94,5,NULL,NULL,NULL,NULL,NULL
03/01/2022 19:33,ND41332,94,5,NULL,NULL,NULL,NULL,NULL
03/01/2022 19:42,HFN915FS,95,0,NULL,NULL,NULL,NULL,NULL
03/01/2022 20:38,ND9334,96,0,NULL,NULL,NULL,NULL,NULL
04/01/2022 01:16,ND10409_T,96,0,NULL,NULL,NULL,NULL,NULL
04/01/2022 01:34,ND17020,96,0,NULL,NULL,NULL,NULL,NULL
04/01/2022 01:34,ND30248_T,96,0,NULL,NULL,NULL,NULL,NULL
04/01/2022 02:04,ND55670_T,94,5,NULL,NULL,NULL,NULL,NULL
04/01/2022 02:04,SGTZN,94,5,NULL,NULL,NULL,NULL,NULL
04/01/2022 02:22,ND5895,96,0,NULL,NULL,NULL,NULL,NULL
04/01/2022 02:22,ND11898_T,96,0,NULL,NULL,NULL,NULL,NULL
04/01/2022 02:24,ND9541,94,5,NULL,NULL,NULL,NULL,NULL
04/01/2022 02:26,ND5677_T,94,5,NULL,NULL,NULL,NULL,NULL
04/01/2022 02:33,ND46365_T,94,5,NULL,NULL,NULL,NULL,NULL
04/01/2022 02:34,ND96363,94,5,NULL,NULL,NULL,NULL,NULL
04/01/2022 02:44,ND5625,94,5,NULL,NULL,NULL,NULL,NULL
04/01/2022 02:44,ND10409_T,94,5,NULL,NULL,NULL,NULL,NULL
